eduid,id,official_name,official_short,official_address,official_region,official_years,our_name,our_short,our_years
100010736,710060114,Základná škola,Základná škola,Stredné Plachtince,Banskobystrický,"zs:10,zs:9",,,
100009907,710060157,Základná škola,Základná škola,Dolný Badín,Banskobystrický,"zs:10,zs:9",,,
100009953,710060190,Základná škola,Základná škola,Litava,Banskobystrický,"zs:10,zs:9",,,
100011158,710060220,Základná škola,Základná škola,"Geromettova 99, Lovča",Banskobystrický,"zs:10,zs:9",,,
100011161,710060238,Základná škola Karola Bieleka,Základná škola K.B.,Lovčica-Trubín,Banskobystrický,"zs:10,zs:9",,,
100008883,710060327,Základná škola,Základná škola,Fačkov,Žilinský,"zs:10,zs:9",,,
100008907,710060351,Základná škola,Základná škola,Jasenové,Žilinský,"zs:10,zs:9",,,
100008956,710060394,Základná škola,Základná škola,Lysica,Žilinský,"zs:10,zs:9",,,
100009013,710060416,Základná škola,Základná škola,Stránske,Žilinský,"zs:10,zs:9",,,
100011517,710060475,Základná škola,Základná škola,Bartošovce,Prešovský,"zs:10,zs:9",,,
100011523,710060483,Základná škola,Základná škola,Beloveža,Prešovský,"zs:10,zs:9",,,
100011528,710060505,Základná škola,Základná škola,Cigeľka,Prešovský,"zs:10,zs:9",,,
100011533,710060513,Základná škola,Základná škola,Fričkovce,Prešovský,"zs:10,zs:9",,,
100011542,710060521,Základná škola,Základná škola,Gerlachov,Prešovský,"zs:10,zs:9",,,
100011547,710060530,Základná škola,Základná škola,Hankovce,Prešovský,"zs:10,zs:9",,,
100011549,710060548,Základná škola,Základná škola,Harhaj,Prešovský,"zs:10,zs:9",,,
100011567,710060564,Základná škola,Základná škola,Hrabovec,Prešovský,"zs:10,zs:9",,,
100011568,710060572,Základná škola,Základná škola,Hrabské,Prešovský,"zs:10,zs:9",,,
100011577,710060580,Základná škola,Základná škola,Janovce,Prešovský,"zs:10,ss:9,zs:9,ss:10",,,
100011585,710060610,Základná škola,Základná škola,Kobyly,Prešovský,"zs:10,zs:9",,,
100011592,710060629,Základná škola,Základná škola,Koprivnica,Prešovský,"zs:10,zs:9",,,
100013716,710060645,Základná škola,Základná škola,Kuková,Prešovský,"zs:10,zs:9",,,
100011609,710060653,Základná škola,Základná škola,Kurov,Prešovský,"zs:10,zs:9",,,
100011613,710060661,Základná škola,Základná škola,Lascov,Prešovský,"zs:10,zs:9",,,
100011618,710060670,Základná škola,Základná škola,Lenartov,Prešovský,"zs:10,zs:9",,,
100011624,710060688,Základná škola,Základná škola,Lukavica,Prešovský,"zs:10,zs:9",,,
100011626,710060696,Základná škola,Základná škola,Lukov,Prešovský,"zs:10,zs:9",,,
100011649,710060718,Základná škola,Základná škola,Nižná Voľa,Prešovský,"zs:10,zs:9",,,
100011652,710060726,Základná škola,Základná škola,Nižný Tvarožec,Prešovský,"zs:10,zs:9",,,
100011654,710060734,Základná škola,Základná škola,Osikov,Prešovský,"zs:10,zs:9",,,
100011659,710060742,Základná škola,Základná škola,Petrová,Prešovský,"zs:10,zs:9",,,
100011661,710060750,Základná škola,Základná škola,Poliakovce,Prešovský,"zs:10,zs:9",,,
100011704,710060815,Základná škola,Základná škola,Šiba,Prešovský,"zs:10,zs:9",,,
100011688,710060831,Základná škola Emila Kubeka,Základná škola,Snakov,Prešovský,"zs:10,zs:9",,,
100011692,710060858,Základná škola,Základná škola,Stuľany,Prešovský,"zs:10,zs:9",,,
100011697,710060866,Základná škola,Základná škola,Sveržov,Prešovský,"zs:10,zs:9",,,
100013822,710060882,Základná škola,Základná škola,Želmanovce,Prešovský,"zs:10,zs:9",,,
100011734,710060912,Základná škola,Základná škola,Brekov,Prešovský,"zs:10,zs:9",,,
100011974,710061323,Základná škola,Základná škola,Zbudské Dlhé,Prešovský,"zs:10,zs:9",,,
100015083,710061374,Základná škola,Základná škola,Bačkovík,Košický,"zs:10,zs:9",,,
100015101,710061382,Základná škola,Základná škola,Boliarov,Košický,"zs:10,zs:9",,,
100015119,710061390,Základná škola,Základná škola,Čakanovce,Košický,"ss:9,ss:10,zs:10,zs:9",,,
100015115,710061404,Základná škola - Alapiskola,Základná škola,Cestice,Košický,"zs:10,zs:9",,,
100015165,710061455,Základná škola,Základná škola,Herľany,Košický,"zs:10,zs:9",,,
100015362,710061463,Základná škola,Základná škola,Sokoľany,Košický,"zs:10,ss:9,zs:9",,,
100015174,710061480,Základná škola,Základná škola,Janík,Košický,"zs:10,zs:9",,,
100015194,710061501,Základná škola,Základná škola,Kokšov-Bakša,Košický,"zs:10,zs:9",,,
100015211,710061528,Základná škola,Základná škola,Košické Oľšany,Košický,"zs:10,ss:9,zs:9",,,
100015216,710061536,Základná škola,Základná škola,"86, Kráľovce",Košický,"zs:10,ss:9,zs:9,ss:10",,,
100015242,710061544,Základná škola,Základná škola,Mokrance,Košický,"zs:10,zs:9",,,
100015274,710061560,Základná škola,Základná škola,Nižná Kamenica,Košický,"zs:10,zs:9",,,
100015278,710061579,Základná škola,Základná škola,"Hlavná 346, Nižná Myšľa",Košický,"zs:10,zs:9",,,
100015291,710061587,Základná škola s vyučovacím jazykom maďarským -  Alapiskola,Základná škola,"Nižný Lánec 54, Nižný Lánec",Košický,"zs:10,ss:9,zs:9,ss:10",,,
100015300,710061633,Základná škola,Základná škola,Paňovce,Košický,"zs:10,zs:9",,,
100015309,710061650,Základná škola,Základná škola,"Perín 145, Perín-Chym",Košický,"zs:10,zs:9",,,
100015339,710061714,Základná škola,Základná škola,"Zdoba 162, Sady nad Torysou",Košický,"zs:10,ss:9,zs:9,ss:10",,,
100015349,710061730,Základná škola,Základná škola,"Školská 251, Skároš",Košický,"zs:10,zs:9",,,
100015375,710061765,Základná škola,Základná škola,Štós,Košický,"zs:10,zs:9",,,
100015367,710061773,Základná škola,Základná škola,Svinica,Košický,"zs:10,zs:9",,,
100015410,710061781,Základná škola,Základná škola,Vtáčkovce,Košický,"zs:10,zs:9",,,
100015463,710061862,Základná škola,Základná škola,Horovce,Košický,"zs:10,zs:9",,,
100015468,710061870,Základná škola,Základná škola,Iňačovce,Košický,"zs:10,zs:9",,,
100015492,710061897,Základná škola,Základná škola,Laškovce,Košický,"zs:10,zs:9",,,
100015488,710061900,Základná škola,Základná škola,Lastomír,Košický,"zs:10,zs:9",,,
100015984,710061919,Základná škola,Základná škola,Lekárovce,Košický,"zs:10,zs:9",,,
100015504,710061927,Základná škola,Základná škola,Markovce,Košický,"zs:10,zs:9",,,
100015621,710061943,Základná škola,Základná škola,Petrovce nad Laborcom,Košický,"zs:10,zs:9",,,
100015629,710061960,Základná škola,Základná škola,"J. Záborského 7, Pozdišovce",Košický,"zs:10,zs:9",,,
100015660,710061978,Základná škola,Základná škola,Šamudovce,Košický,"zs:10,zs:9",,,
100015645,710062001,Základná škola,Základná škola,Staré,Košický,"zs:10,zs:9",,,
100016031,710062036,Základná škola,Základná škola,Veľké Revištia,Košický,"zs:10,zs:9",,,
100015706,710062044,Základná škola,Základná škola,Vrbnica,Košický,"zs:10,zs:9",,,
100016036,710062052,Základná škola,Základná škola,Vyšná Rybnica,Košický,"zs:10,zs:9",,,
100015708,710062060,Základná škola,Základná škola,Vysoká nad Uhom,Košický,"zs:10,zs:9",,,
100016044,710062079,Základná škola,Základná škola,Záhor,Košický,"zs:10,zs:9",,,
100015720,710062095,Základná škola,Základná škola,Zemplínska Široká,Košický,"zs:10,zs:9",,,
100012372,710062125,Základná škola,Základná škola,Hôrka,Prešovský,"zs:10,zs:9",,,
100012070,710062206,Základná škola,Základná škola,"Mlynská 1, Matiašovce",Prešovský,"zs:10,zs:9",,,
100012113,710062249,Základná škola,Základná škola,Stará Lesná,Prešovský,"zs:10,zs:9",,,
100012127,710062273,Základná škola,Základná škola,Tvarožná,Prešovský,"zs:10,zs:9",,,
100012596,710062320,Základná škola,Základná škola,"Vyšné Hágy 23029, Vysoké Tatry",Prešovský,"zs:10,zs:9",,,
100012157,710062338,Základná škola,Základná škola,Žakovce,Prešovský,"zs:10,zs:9",,,
100012609,710062346,Základná škola,Základná škola,Abranovce,Prešovský,"zs:10,zs:9",,,
100012618,710062354,Základná škola,Základná škola,Bertotovce,Prešovský,"zs:10,zs:9",,,
100013112,710062362,Základná škola,Základná škola,Bodovce,Prešovský,"zs:10,zs:9",,,
100013128,710062427,Základná škola,Základná škola,"Červenica pri Sabinove 130, Červenica pri Sabinove",Prešovský,"zs:10,zs:9",,,
100012636,710062443,Základná škola,Základná škola,Demjata,Prešovský,"zs:10,zs:9",,,
100012645,710062460,Základná škola,Základná škola,Drienovská Nová Ves,Prešovský,"zs:10,zs:9",,,
100012656,710062494,Základná škola,Základná škola,Fričovce,Prešovský,"zs:10,zs:9",,,
100012659,710062508,Základná škola,Základná škola,Fulianka,Prešovský,"zs:10,zs:9",,,
100013142,710062532,Základná škola,Základná škola,Hubošovce,Prešovský,"zs:10,zs:9",,,
100013152,710062540,Základná škola,Základná škola,"Školská 1, Jakubovany",Prešovský,"zs:10,zs:9",,,
100012705,710062575,Základná škola,Základná škola,Kojatice,Prešovský,"zs:10,zs:9",,,
100012709,710062583,Základná škola,Základná škola,Kokošovce,Prešovský,"zs:10,zs:9",,,
100012722,710062613,Základná škola,Základná škola,Lesíček,Prešovský,"zs:10,zs:9",,,
100012725,710062621,Základná škola,Základná škola,Ličartovce,Prešovský,"zs:10,zs:9",,,
100013200,710062648,Základná škola,Základná škola,Lúčka,Prešovský,"zs:10,zs:9",,,
100013209,710062672,Základná škola,Základná škola,Milpoš,Prešovský,"zs:10,zs:9",,,
100012752,710062680,Základná škola,Základná škola,Mirkovce,Prešovský,"zs:10,zs:9",,,
100012755,710062699,Základná škola,Základná škola,Nemcovce,Prešovský,"zs:10,zs:9",,,
100012757,710062702,Základná škola,Základná škola,Okružná,Prešovský,"zs:10,zs:9",,,
100013216,710062710,Základná škola,Základná škola,Oľšov,Prešovský,"zs:10,zs:9",,,
100012760,710062729,Základná škola,Základná škola,Ovčie,Prešovský,"zs:10,zs:9",,,
100012768,710062737,Základná škola,Základná škola,Podhorany,Prešovský,"zs:10,zs:9",,,
100013016,710062761,Základná škola,Základná škola,Pušovce,Prešovský,"zs:10,zs:9",,,
100013028,710062796,Základná škola,Základná škola,Ruská Nová Ves,Prešovský,"zs:10,zs:9",,,
100013045,710062800,Základná škola,Základná škola,Šarišská Poruba,Prešovský,"zs:10,zs:9",,,
100013292,710062826,Základná škola,Základná škola,Uzovce,Prešovský,"zs:10,zs:9",,,
100013298,710062842,Základná škola,Základná škola,Uzovský Šalgov,Prešovský,"zs:10,zs:9",,,
100013085,710062877,Základná škola,Základná škola,Víťaz,Prešovský,"zs:10,zs:9",,,
100013091,710062893,Základná škola,Základná škola,"Hlavná 46, Záhradné",Prešovský,"zs:10,zs:9",,,
100013099,710062907,Základná škola,Základná škola,Žehňa,Prešovský,"zs:10,zs:9",,,
100015745,710062958,Základná škola  s  vyučovacím jazykom maďarským - Alapiskola,Základná škola s VJM,Čoltovo,Košický,"zs:10,zs:9",,,
100015751,710062974,Základná škola,Základná škola,"Hlavná 116, Dlhá Ves",Košický,"zs:10,zs:9",,,
100015783,710062990,Základná škola,Základná škola,Gemerská Hôrka,Košický,"zs:10,zs:9",,,
100015778,710063008,Základná škola s vyučovacím jazykom maďarským - Alapiskola,Základná škola s VJM,Gemerská Hôrka,Košický,"zs:10,zs:9",,,
100015800,710063016,Základná škola - Alapiskola,Základná škola-Alapiskl,"Hrhov 46, Hrhov",Košický,"zs:10,zs:9",,,
100010259,710063024,Základná škola - Alapiskola,Základná škola,Hucín,Banskobystrický,"zs:10,zs:9",,,
100010270,710063032,Základná škola,Základná škola,Kameňany,Banskobystrický,"zs:10,zs:9",,,
100015818,710063059,Základná škola s vyučovacím jazykom maďarským - Alapiskola,Základná škola s VJM,Krásnohorská Dlhá Lúka,Košický,"zs:10,zs:9",,,
100015835,710063075,Základná škola,Základná škola,Markuška,Košický,"zs:10,zs:9",,,
100010289,710063083,Základná škola,Základná škola,Muránska Dlhá Lúka,Banskobystrický,"zs:10,zs:9",,,
100015845,710063091,Základná škola,Základná škola,Ochtiná,Košický,"zs:10,zs:9",,,
100015867,710063105,Základná škola,Základná škola,Roštár,Košický,"zs:10,zs:9",,,
100015936,710063121,Základná škola s vyučovacím jazykom maďarským - Alapiskola,Základná škola s VJM,"Silica 44 - Szilice 44, Silica",Košický,"zs:10,zs:9",,,
100016079,710063172,Základná škola,Základná škola,Chrasť nad Hornádom,Košický,"zs:10,zs:9",,,
100012172,710063180,Základná škola,Základná škola,Dlhé Stráže,Prešovský,"zs:10,zs:9",,,
100012185,710063202,Základná škola,Základná škola,Dravce,Prešovský,"zs:10,zs:9",,,
100012191,710063229,Základná škola,Základná škola,"Školská 3, Granč-Petrovce",Prešovský,"zs:10,ss:9,zs:9,ss:10",,,
100016086,710063253,Základná škola,Základná škola,Jamník,Košický,"zs:10,zs:9",,,
100016132,710063288,Základná škola,Základná škola,Matejovce nad Hornádom,Košický,"zs:10,zs:9",,,
100016143,710063296,Základná škola,Základná škola,Odorín,Košický,"zs:10,zs:9",,,
100016308,710063377,Základná škola,Základná škola,Vítkovce,Košický,"zs:10,zs:9",,,
100014596,710063393,Základná škola,Základná škola,Závadka,Košický,"zs:10,zs:9",,,
100013578,710063555,Základná škola,Základná škola,Breznica,Prešovský,"zs:10,zs:9",,,
100013601,710063580,Základná škola,Základná škola,Chotča,Prešovský,"zs:10,zs:9",,,
100013721,710063660,Základná škola,Základná škola,Ladomirová,Prešovský,"zs:10,zs:9",,,
100013617,710063687,Základná škola,Základná škola,Nižná Olšava,Prešovský,"zs:10,zs:9",,,
100013748,710063725,Základná škola,Základná škola,Rovné,Prešovský,"zs:10,zs:9",,,
100013662,710063776,Základná škola,Základná škola,Vyšná Olšava,Prešovský,"zs:10,zs:9",,,
100013811,710063784,Základná škola,Základná škola,Vyšný Mirošov,Prešovský,"zs:10,zs:9",,,
100013815,710063792,Základná škola,Základná škola,Vyšný Orlík,Prešovský,"zs:10,zs:9",,,
100016320,710063806,Základná škola s vyučovacím jazykom maďarským - Alapiskola,Základná škola s VJM,"Školská 67, Bačka",Košický,"zs:10,zs:9",,,
100016323,710063814,Základná škola,Základná škola,"Lesná 55, Bačkov",Košický,"zs:10,zs:9",,,
100016342,710063849,Základná škola s vyučovacím jazykom maďarským -  Alapiskola,Základná škola s VJM,"Hlavná 141, Boťany",Košický,"zs:10,zs:9",,,
100016348,710063857,Základná škola,Základná škola,"Brezová 21, Brezina",Košický,"zs:10,zs:9",,,
100016357,710063865,Základná škola,Základná škola,"Hlavná 73, Čeľovce",Košický,"zs:10,zs:9",,,
100015447,710063873,Základná škola s vyučovacím jazykom maďarským -  Alapiskola,Základná škola s VJM,Čičarovce,Košický,"zs:10,zs:9",,,
100015477,710063946,Základná škola s vyučovacím jazykom maďarským - Alapiskola,Základná škola s VJM,"Hlavná 36, Kapušianske Kľačany",Košický,"zs:10,zs:9",,,
100016390,710063954,Základná škola,Základná škola,"Hlavná 93, Kazimír",Košický,"zs:10,zs:9",,,
100015487,710063962,Základná škola s vyučovacím jazykom maďarským - Alapiskola,Základná škola s VJM,"Krížany 36, Krišovská Liesková",Košický,"zs:10,zs:9",,,
100016416,710063970,Základná škola s vyučovacím jazykom maďarským -  Alapiskola,Základná škola,"Kostolná 15, Ladmovce",Košický,"zs:10,zs:9",,,
100016418,710063989,Základná škola,Základná škola,"Školská 242, Lastovce",Košický,"zs:10,zs:9",,,
100016432,710064012,Základná škola  s vyučovacím jazykom maďarským - Alapiskola,Základná škola s VJM,"Alberta S. Molnára 2, Malý Horeš",Košický,"zs:10,zs:9",,,
100016527,710064047,Základná škola s vyučovacím jazykom maďarským - Alapiskola,Základná škola s VJM,"Školská 220, Svätuše",Košický,"zs:10,zs:9",,,
100016465,710064063,Základná škola - Alapiskola,Základná škola - Alapiskola,"Ul. Hlavná 233, Pribeník",Košický,"zs:10,zs:9",,,
100016491,710064071,Základná škola,Základná škola,"Hlavná 7, Sirník",Košický,"zs:10,zs:9",,,
100016495,710064080,Základná škola,Základná škola,"Parádna 202, Slivník",Košický,"zs:10,zs:9",,,
100016500,710064098,Základná škola,Základná škola,"Školská 19, Slovenské Nové Mesto",Košický,"zs:10,zs:9",,,
100016578,710064128,Základná škola,Základná škola,"Staničná ulica 131, Veľaty",Košický,"zs:10,zs:9",,,
100016595,710064160,Základná škola s vyučovacím jazykom maďarským -  Alapiskola,Základná škola s VJM,"Hlavná 315, Veľký Kamenec",Košický,"zs:10,zs:9",,,
100016614,710064209,Základná škola,Základná škola,"Úpor 9, Zemplínska Nová Ves",Košický,"zs:10,zs:9",,,
100016623,710064225,Základná škola,Základná škola,"Hlavná 28, Zemplínske Jastrabie",Košický,"zs:10,zs:9",,,
100013828,710064233,Základná škola,Základná škola,Banské,Prešovský,"zs:10,zs:9",,,
100013856,710064276,Základná škola,Základná škola,Čičava,Prešovský,"zs:10,zs:9",,,
100013860,710064284,Základná škola,Základná škola,Čierne nad Topľou,Prešovský,"zs:10,zs:9",,,
100013864,710064292,Základná škola,Základná škola,Ďapalovce,Prešovský,"zs:10,zs:9",,,
100013870,710064306,Základná škola,Základná škola,Davidov,Prešovský,"zs:10,zs:9",,,
100013873,710064314,Základná škola,Základná škola,"Dlhá 35, Dlhé Klčovo",Prešovský,"zs:10,zs:9",,,
100013893,710064322,Základná škola,Základná škola,Hermanovce nad Topľou,Prešovský,"zs:10,zs:9",,,
